LV1,LV2
2.5529034183661325,-0.36182946916183445
1.3166513880315678,-0.6799259841043309
7.3839128894911035,-0.4637246143740539
7.742792935766479,-0.43825927643708584
9.011560974439906,-0.6724526099451824
7.878388952332856,-0.4280548184008577
0.06948738977008315,-0.7613459318411103
0.3299038525771665,-1.5262771606049694
-1.7812047179613155,-1.055855770195486
-1.868433389939829,-1.1035543231038063
10.36412798292429,-1.168393191908898
10.769498252242226,-1.7317302450002057
12.622596518606064,-3.581169490597322
10.737208281818777,-1.0562820021704107
9.667388425273804,-0.9638758436669665
10.047801820122054,-0.7406066877774156
8.952817771629702,-1.5007075212828462
1.1885119048408352,2.3157407284759075
1.3538030419547942,-2.012408029950787
0.5677922634613479,-2.0439483971408516
10.48761832633077,-0.4849139085853524
-5.092944276310314,0.4076598456216051
-6.322321529594511,0.2788672729237185
-4.834484471653689,1.5261789486770878
-6.890389387635151,0.7838559115335966
-1.778361413043996,0.11706698566365778
0.11328068967675803,-1.0604027928751163
6.895942619198926,1.2585711271841546
3.3722266232052154,0.6460698364815204
-4.337840149905501,0.1185582707054566
-2.255579760338044,-0.27564710761369293
-3.6973457144886606,-0.05054033108929049
9.325252660906962,1.4525760938885814
8.815646129317287,1.2835337231389072
8.666309206005538,2.0526142013892374
8.189365692068554,0.898075615298834
-2.3561904128916433,-1.0573586690981402
-2.5736850322522478,-1.5441741619055513
-2.815316821172101,0.857096538748548
-2.815316821172101,0.857096538748548
-3.503519109624231,0.7289817224614701
-1.2457810150107071,-1.3779914895858654
-1.8549362254828607,-2.447789667298376
-2.315889609505543,-2.0150138396239643
-0.8815670514742809,-1.363915803877752
-1.3757553367787994,-2.2995850185277007
-1.544656064894424,-2.0137629665454355
-0.22416085041265438,-1.4992383018345505
-0.8284528720024248,-2.4841755474111187
0.8094002055712006,-2.5209159967743826
-3.984765716693723,1.0127433644477266
-2.6924674830744197,-1.7202792032114305
-1.9190380778816476,-2.1117285864019264
-2.9822545435357357,-1.430410346232541
-1.4317224490389924,-0.8360542313056231
-2.199888044528522,-1.7592239999722086
-3.1613628136051983,-1.5910332419123294
-1.6175385179895039,-1.0262551091227095
-2.3025414767830727,-1.994068660932748
1.8973145947107684,0.9641135477812659
-2.90177199058983,-0.2767492475565795
-4.334199660315279,0.21429560071023693
-3.955194739118345,-0.15882601437441868
-1.7896304188094245,-0.26575832058971854
-3.2621027428582168,0.07467485117249313
3.80343209106899,0.8426200147790348
4.43984585287781,0.9652725937239478
4.734885541463903,1.8622818678883672
3.2022596208586083,1.0676258207424916
6.58437231881318,1.287475663024795
3.046840879480556,1.0555151605364448
2.6350656687210066,0.7975248233970955
0.2966050549367415,0.9821539350449127
0.5082814986943586,0.3109476430333238
-0.891952716173505,0.06611520634731662
0.7425747796180332,0.17532994527608234
-0.8525053433104094,1.5362480272031807
0.15138541043426434,1.4098517074908894
0.4213593617838313,1.2524448071215895
0.3306639949315013,0.8999389163272118
-0.2837235559617315,1.0676068995069867
6.922181110110154,1.867502123424297
0.5225683990413629,2.8583987657437926
4.136275868469126,-0.11904765952520192
4.380647448445162,0.9391969832929863
4.665131966654797,1.8260142895661253
2.957792608395075,1.0220155303229579
0.16376107313900473,0.8886359131351569
-3.1001690089801404,-1.1403307952170325
7.286043156892123,-0.07891798526700909
6.726436738924314,0.38846457859427647
7.661007384268845,1.167623668112589
9.642817713844398,0.3844126119920957
6.848153150934151,0.9774320723959071
8.176428413207516,1.4236668457180923
7.045054597073613,0.8324453859545855
8.581344137173442,0.5174078788516349
8.991278670708546,0.40063750888480987
6.60269055392752,1.1978898976230021
6.469224902626845,0.44819151748484054
6.269491679389634,1.5598453605931022
7.483791063629877,1.787797153595108
6.464913695729156,1.634331906219833
6.951947896461146,2.7216504115260407
7.490629479425815,2.5280419367704994
7.019681170229977,2.272871782198853
6.737743938978948,2.5333156136757164
8.238976530776384,2.308592689012075
8.039733881536645,2.1768691493542778
7.478260410585028,2.6481300942059254
6.075460321870757,1.0093598714817054
6.294851142215442,0.9810916874263975
6.404256162893625,1.723925326329267
6.630221963227781,1.6087777737956201
6.289752723752924,2.22833669137385
7.60375851270068,1.4328397252080374
6.1439474395419795,1.6320546415388506
6.6399572418452655,1.298783314946893
3.481867167506422,1.11634517674127
1.9917071492025362,0.3964476417930558
