LV1,LV2
-1.064695201302373,1.0931766711560937
1.112786641279254,0.3292781831501578
-2.1928541773528867,0.6557005887721212
-2.2509068164284796,0.6394573102621254
-0.8184611812123673,-2.148914243549872
1.1009165566806915,0.3689118387976724
-0.47485099340105735,0.7464529447063124
-3.071044168408241,0.6023293384783986
-1.580916115646533,0.9610953711197684
-1.928711693878397,1.2376155760464038
-5.195317790466704,0.7917430784016373
-5.5606869313745095,0.587387296883239
-3.5474409809870315,0.4670444963223307
-5.700971870965538,0.9673263525619537
-1.5784958792279489,0.6024401617181636
-1.5975984795657046,0.5257400637208078
-1.1574288470867287,0.15961874766583434
-1.4234200678559483,-0.11471283517540792
-0.17838246019153095,0.40833429990090947
-4.059217228967087,-2.396481161349759
-2.0875575804924575,0.6550862780043365
12.776258204855749,0.646393362766224
1.6131555247471456,-1.4587947187783232
-4.5454471935242555,0.7127225286934484
-4.340095288494758,0.7511069078203431
-5.343418501436172,1.5006261496479398
17.150544312821054,1.302255527516644
15.606013918637615,1.2113842628327807
15.0099673575414,1.009459589535644
14.141159353534663,1.9853406037500214
-1.8110383836966018,-0.4332999520089305
-2.2614712844086133,0.5338401567468346
-4.3839426804869905,0.6110099972698093
-4.3839426804869905,0.6110099972698093
-4.130814756540907,0.7933444142730114
-1.450820101749943,0.9661777329156934
-2.5225958618459106,1.3849487908287772
-1.8077504086858782,1.2121871201875474
-1.1762607105289016,0.8538487869346159
-2.2214108774623305,1.2860452758754155
-1.3501028148679086,0.852418548236489
-0.7384289496274702,0.513413937451079
-1.7497352243897142,0.9366176347202044
0.8834923381679116,1.6137845219551272
-4.038528661072547,-0.8190798142396908
-0.9141947738019984,0.11744760023657365
-1.321950920659328,0.22264390257781153
-1.5070507201312093,0.4741200806740049
-0.9840221314148129,0.1667575046013846
-1.9095855995895692,0.5823894766376773
-1.6544810095167404,0.4875522293983308
-1.0543076889640963,0.18321398165922592
-2.0571238648991295,0.5967535887535649
0.30915367490481777,-1.6274251141119511
-4.641394525498364,0.2075666531980344
-5.976871364918562,1.5841253816274232
-5.046564470742997,0.3696953943869134
-3.407148490045881,-0.07344361020924359
-0.7939056188869629,0.39677536994398027
-1.1193274741566468,0.6546943411007545
-2.942842574761788,-0.6209342611144821
4.248406488752874,-0.7789252753450036
5.0376051317188955,-0.886102807735858
5.155825663194734,-1.1808046571957318
5.0476706261915,-1.4215819262926284
8.917108638086653,-2.6788348615198916
4.173525117999234,-0.7228647359981865
3.6505708209899455,-1.4616824434772986
-0.6890019166862101,-1.812820439303391
0.4686211122184188,-1.2197828574987117
-0.651526043492762,-0.23846020406482177
0.7117296179685981,-1.7304446195785992
-5.02935507464994,-1.3865204629917978
-1.7146079461554378,-1.3594498638602888
-1.7182057271830276,-0.7125994324516525
-2.3207812329552464,-1.2238517688195356
-2.00730571397496,-1.1578336124893644
7.728726768804228,-3.3766549773799923
0.17682741847470898,-1.7770226603573338
2.014699306411962,-0.4492217499407794
4.917170665866979,-0.07579761557994329
5.035945296873468,-0.37518709308876136
4.041780833225242,0.1611335284812717
-0.8125461817933363,-0.9526465506621334
-2.3524920618622978,-0.5056294018579113
16.94120455980615,-0.44626497145902194
13.746690080550787,-0.26206971636805043
14.671057927044423,0.5908076378636749
19.643578655089936,1.5326300814486102
12.67293171563797,0.4889814347208016
14.627846629719086,0.5573723627283604
15.780998082251912,1.017465482663307
16.062969170471305,0.883208549133298
17.913446018034477,1.993398915761982
12.65486974031141,-0.04796005695607033
12.61910592158312,1.1642755599284842
11.97941916175885,0.6547131134309357
13.41284785124805,0.5907599999257486
12.062611221953397,0.526199441422413
13.11229974137706,0.2567634756181851
13.202611247716732,0.2643932179769405
12.803405683966032,0.4858060387217684
13.074557808780977,0.33211150819214447
14.805103708780715,0.5891792600736104
13.982597900468345,0.3301328366862866
13.19783022666549,-0.20644761204629256
11.827460118245481,0.5615078472878176
11.166211531048297,0.6060806524452116
11.884334091249052,0.06853973706565603
11.852161149065989,0.6288699776001041
12.405678048969794,0.5961606741623843
12.945312440845862,0.8211378676737923
12.27110544317036,0.8626922390782229
12.340696395735439,0.8458573317255111
4.0838574790392626,-0.31636818911941206
3.9860726198556153,-0.564934256659878
6.551626647818788,-2.4949117986957337
-1.6069670526421689,-0.8935907234583265
-2.5221569815628935,1.328650887630705
-1.5743469020563432,0.5219380922510963
4.504604869140665,0.13883235879502182
-1.1646250154371574,-0.23884190212615025
-3.682854260910427,0.3466822879607563
1.8524641505207808,0.6188029783060714
0.7951601959875999,0.8486952137968518
0.5625469838590733,-0.8389372578896829
-5.322232967455431,0.8483230889043838
-2.97145868883085,0.04307205147236677
2.8860946521932775,1.0159916604788415
0.7843881229305167,0.8732999028977599
-0.9347668073690305,1.2143720073315518
-0.33548280448946244,0.5081047368860075
0.7523242558339832,-0.4403936786931851
-1.8471606435494072,0.9358062589222925
-1.4502733141478554,0.5850035958694428
0.7886559754941408,-3.384068636449593
-1.446755652311584,-3.561645327361523
-3.0396164338800693,-0.16913970610917478
-3.9632117840785157,0.08194655991901802
-2.1394686610015214,-0.008015063664957314
-1.6706361953471642,0.5934632356979544
-1.7409978353860842,0.6096112220579334
1.427772271824025,0.7712631067748138
-1.4780341077047077,0.5193162030037609
-0.4218871316638049,-1.1410299861564084
-0.4945877663526852,-1.181996737715929
-0.4706516142048101,-1.0935091059582736
-0.5435979239194729,-1.1294076222506746
-0.3072633198097781,0.3233362148934227
-2.708323763105227,0.9890200071665267
-1.2708728020975149,-0.6170342584535907
-4.422915906122238,-0.3706022615872461
-5.026606060921209,1.0130123994389275
-3.24861875174075,0.5326851256100057
-4.551760983267546,0.15334339011907447
-4.938542315657454,0.08877264533408354
-3.7489701088150866,-0.30663269244714847
-5.058801280977561,0.3491957917180955
-1.5024154593616084,0.6681921814173295
2.4649110352987185,1.1046434802492051
2.003793351012643,1.0168193678168234
1.9671182697330385,1.0683806184234481
2.033285342236919,1.1351342836171316
1.962371531027867,1.0307596856156827
1.2213918307488594,1.067753548836079
1.6775652455833336,1.0705031310718662
0.17267958462286975,1.1719784143627408
-0.7987318487225469,0.7261604331008235
-4.103122914588942,-0.10640469868983238
-4.596652902429981,0.600443224482745
-5.08574361056288,0.22588249049536485
-4.924585907493592,-0.41636160603059635
-5.086055505061163,0.19748370816333188
-3.9986620422093724,-0.2600344682625596
-5.448546999297333,0.24236280216873082
-5.12545212280652,0.08626617173540231
-6.13595962921019,0.11557679587380527
-5.55210307295351,-0.09814108488864204
-0.44176740894897576,-1.6789728009105185
3.8062690226674336,0.13996223139714004
5.028829793702318,0.5940847121907529
3.1911701100743857,0.154249885804035
2.6318110669597408,-0.23032210623100122
0.008438398349193943,0.3613439537374914
1.1311818275073267,0.6449135057153316
1.147959413536825,0.6207618141304927
0.42403825165866693,0.6690749505532676
-4.687899194695339,0.44302508016439157
-3.19101253976022,1.344658997314641
3.8801530378703686,0.031643559491148394
-1.750979972135569,-0.3324088965504547
-4.181743931222584,0.43776401059144915
1.2234976353940228,0.4925004868864921
0.07697830066925804,0.7419680981624586
-0.05887047413105281,-0.933454682727639
-5.875743490744633,0.8408894774753286
-0.959735010852966,-2.0492373078129806
-0.9872011750677251,0.10681050955945401
-2.522100824899551,0.6028308846925368
-0.6304522187763977,0.19603826907053923
-0.9067614157994756,-1.0969002929964005
-0.7931176601078622,-1.3514256005182328
-0.9216019059202268,-1.1472323249581307
-0.8555667494647727,-1.0854500014548047
-1.2452805178808983,-1.075197310269403
-0.3346913804090493,-1.3870398039393932
-3.5406184872303874,-0.16867213376208323
0.7348738011016702,0.35503473740223745
-4.411811271419796,0.2675420951243949
-2.0265029170927775,-0.3760338874042286
-2.2490373770704792,-0.29783056773407296
-2.1884365798048506,0.23656260935739587
-1.4702490918259592,0.2322005073020731
-1.3565148285070656,0.4678095025519098
-1.7788857512700162,0.5645089529999217
-1.9453915029983075,0.8276828370938761
-2.3652272657823294,0.9271216169897517
-2.0932356445169145,0.8407735486547008
-2.5132224588545795,0.9411917156596495
-2.599611275268687,-0.7610057505200104
-2.07017584599924,0.6341343425723418
1.2459149977342763,0.8335250518750664
-0.56500806656608,-1.4941460978730305
1.3835262294062833,-0.037023399165446697
-4.244945915603224,1.018096409463211
0.0179174853328642,0.8956469513055076
0.03661941405206638,0.8627004192511609
-0.5942907972375748,0.9147225964664837
2.2703314084180035,-1.7256288628843788
2.1015686900768116,-1.6139610521022765
-1.0108780484755706,-1.9216633650384496
-1.0505328918991315,-1.8822858002455067
2.3835149490449865,-1.656324410004461
0.5131550621522988,-2.1567556840991995
0.1261654357828269,-2.1332036333887094
-3.2020931140563205,1.4478173836377302
-3.246083081041363,1.457258013491049
-3.154969471526836,1.3230869310800657
-1.9075093312923543,1.0396118018870824
-2.209288731877109,1.155648288905131
-3.7515405254949177,1.4915763084176223
-3.3466049821928845,1.1822717231429516
-2.33424114334538,0.9821616426344917
-3.6529356238429496,-1.2662448883545854
-5.880320313449911,0.9000158121720117
-5.935177426448638,0.9370967429711313
-6.471886691217361,1.006767928114337
-4.025753388441979,0.6369642435950852
-2.7467644079860216,0.26774061348306566
-0.4892176952779945,-1.3862715000426524
-3.9199907788683803,1.3291191063831176
-4.351230440568199,1.2667799197785674
0.6889700458575488,0.5078730244772096
1.2888419143999843,-0.3406322357338256
3.3710594789969335,-1.8131743010364938
0.6299161294081416,0.7257016904156953
1.1313014188507131,1.168420909761448
0.6148707772156435,1.4359537616754627
1.3085100817557391,0.5236356422559878
1.9757664184168418,0.6841909372922327
0.5659669735422967,0.5626583870160664
0.0034790355076332975,0.8413111618375525
0.6293591333655859,-0.014158483279102092
-0.9828312132035202,-1.0890197003596191
-0.8277250777235643,-1.4192765651124628
-0.9977670341903099,-1.1367173635577792
-0.8878261432384302,-1.170677668302715
-0.11785666461937126,-0.8345817051155388
-0.0504393752791301,-0.803264386775762
-1.2844563355078826,-0.9574865733333061
-0.7789727317172427,-1.419093479010072
1.3393476121391947,-3.220137371988988
-1.3474603556261942,-0.7349054092723155
-0.8885690400887163,-0.3034091081449191
-1.3624965214847768,-0.022740319944982743
-0.758591871278441,-0.5652683807886801
-0.021229258454034176,-0.7745722014806723
-1.3361872664955319,-0.8816389373061376
-1.8523796121852074,-0.5996386403108765
-1.323524330049934,-1.07269228212096
-1.1903235515298898,0.39659239197177215
-0.4821052903963006,0.07122950439819527
-1.4237927099523962,0.5012810313145848
-4.240045760488635,0.5516965872419908
-4.739116117552054,0.19900804238488806
-4.868303033245036,0.5839340885861405
-1.779282545390847,-0.24675151764404477
-1.7490458398880142,-0.21452445252818672
-2.417516470330953,-0.17523838836005906
-2.466082911295641,-0.43044578927941973
-2.6344721315801967,0.2861910510745848
-2.9340530636479065,-0.6087467552318455
-3.049565065677471,-0.3708488530576127
-2.534256781311842,-0.40901028595653466
-4.329246614265462,1.7373153322684807
-5.22449338332737,0.6000424173376462
-5.4982649377416895,1.0671901808999646
-5.562233598786518,0.9155096021316521
-4.366641397376774,0.060891482803531495
-5.9252412546115565,1.056251682080454
-5.570471648579945,0.6711534537294926
-6.072351952349937,1.1011458842379942
-6.717986751605566,1.2165525466406704
-1.914547614145706,0.8827612884754189
-1.9332595686717093,0.794962113526743
-6.816042169729845,0.5748369186123683
-7.1142247539631445,0.6026789148680564
-7.2276239650675755,0.6667121912622538
-5.680375788763319,0.7651093133600841
-5.940920007140022,1.4648881101302866
