ChEMBL_ID
CHEMBL256558
CHEMBL592060
CHEMBL3115943
CHEMBL1866725
CHEMBL515503
CHEMBL64182
CHEMBL1414721
CHEMBL2448435
CHEMBL537249
CHEMBL533170
CHEMBL2358389
CHEMBL3438224
CHEMBL67669
CHEMBL294100
CHEMBL3453753
CHEMBL3442600
CHEMBL3649474
CHEMBL3452766
CHEMBL533656
CHEMBL3926358
CHEMBL1866698
CHEMBL2133259
CHEMBL2141706
CHEMBL2358296
CHEMBL1552149
CHEMBL2139797
CHEMBL2373750
CHEMBL3219429
CHEMBL254170
CHEMBL1982336
CHEMBL302155
CHEMBL62920
CHEMBL208604
CHEMBL257831
CHEMBL402370
CHEMBL1998075
CHEMBL1874088
CHEMBL1258504
CHEMBL3438227
CHEMBL4914759
CHEMBL4972408
CHEMBL5019201
CHEMBL536329
CHEMBL4435257
CHEMBL588273
CHEMBL253201
CHEMBL253476
CHEMBL4513403
CHEMBL100754
CHEMBL1880883
CHEMBL403908
CHEMBL1881720
CHEMBL62632
CHEMBL5023470
CHEMBL3494939
CHEMBL1982237
CHEMBL1965009
CHEMBL4213062
CHEMBL1866537
CHEMBL2356997
CHEMBL3219435
CHEMBL1735049
CHEMBL453317
CHEMBL145641
CHEMBL2113226
CHEMBL403605
CHEMBL258039
CHEMBL274743
CHEMBL1300071
CHEMBL1893571
CHEMBL3217064
CHEMBL1888659
CHEMBL207489
CHEMBL2373665
CHEMBL4912448
CHEMBL3753839
CHEMBL3182058
CHEMBL2130870
CHEMBL3902310
CHEMBL304489
CHEMBL1988307
CHEMBL3438229
CHEMBL1898062
CHEMBL1871784
CHEMBL390660
CHEMBL3489771
CHEMBL3438139
CHEMBL344545
CHEMBL2355429
CHEMBL321055
CHEMBL324907
CHEMBL4897382
CHEMBL1085879
CHEMBL245425
CHEMBL246036
CHEMBL4977192
CHEMBL2373601
CHEMBL2135674
CHEMBL1895892
CHEMBL2136774
CHEMBL255262
CHEMBL4752328
CHEMBL1097404
CHEMBL248490
CHEMBL396584
CHEMBL3438233
CHEMBL254979
CHEMBL2448436
CHEMBL3462718
CHEMBL62990
CHEMBL419820
CHEMBL3215969
CHEMBL1188508
CHEMBL3216877
CHEMBL4921320
CHEMBL381584
CHEMBL3499345
CHEMBL207492
CHEMBL232749
CHEMBL535762
CHEMBL4997246
CHEMBL5003641
CHEMBL1206098
CHEMBL4934958
CHEMBL3470920
CHEMBL3939272
CHEMBL210159
CHEMBL3441252
CHEMBL1897443
CHEMBL1082610
CHEMBL3215736
CHEMBL1903266
CHEMBL3215971
CHEMBL3438137
CHEMBL377441
CHEMBL64507
CHEMBL3440476
CHEMBL1884979
CHEMBL211352
CHEMBL246869
CHEMBL391816
CHEMBL3495065
CHEMBL2373702
CHEMBL4911833
CHEMBL4910379
CHEMBL3438230
CHEMBL2218504
CHEMBL1714275
CHEMBL407895
CHEMBL3441445
CHEMBL3496091
CHEMBL1926747
CHEMBL403680
CHEMBL1192273
CHEMBL2218069
CHEMBL1194570
CHEMBL1207257
CHEMBL4566701
CHEMBL264110
CHEMBL401833
CHEMBL542781
CHEMBL4588832
CHEMBL3438228
CHEMBL1973133
CHEMBL1191222
CHEMBL3984749
CHEMBL5018122
CHEMBL3350762
CHEMBL4989713
CHEMBL1882885
CHEMBL1890616
CHEMBL4289208
CHEMBL5009030
CHEMBL4959461
CHEMBL4982346
CHEMBL1207671
CHEMBL3496090
CHEMBL1191440
CHEMBL5313125
CHEMBL529577
CHEMBL1206110
CHEMBL2297007
CHEMBL2448424
CHEMBL3215742
CHEMBL542293
CHEMBL1895214
CHEMBL4283668
CHEMBL1899408
CHEMBL3556806
CHEMBL131434
CHEMBL3187006
CHEMBL3216410
CHEMBL2219573
CHEMBL546029
CHEMBL1096718
CHEMBL3392421
CHEMBL3470312
CHEMBL2130682
CHEMBL1867455
CHEMBL4943679
CHEMBL2359094
CHEMBL1096333
CHEMBL254367
CHEMBL255718
CHEMBL4968233
CHEMBL528072
CHEMBL1191439
CHEMBL2373678
CHEMBL377989
CHEMBL533240
CHEMBL1194404
CHEMBL1195831
CHEMBL3215739
CHEMBL3183076
CHEMBL247075
CHEMBL402158
CHEMBL370724
CHEMBL1938822
CHEMBL2137083
CHEMBL234171
CHEMBL210324
CHEMBL553768
CHEMBL3452509
CHEMBL2362560
CHEMBL319075
CHEMBL1355739
CHEMBL4568263
CHEMBL3489773
CHEMBL2373713
CHEMBL5004231
CHEMBL2357908
CHEMBL3805576
CHEMBL4528209
CHEMBL1258393
CHEMBL1903070
CHEMBL2356342
CHEMBL378746
CHEMBL4959405
CHEMBL601255
CHEMBL3185592
CHEMBL3554939
CHEMBL3689056
CHEMBL4957770
CHEMBL3188478
CHEMBL3400287
CHEMBL2362795
CHEMBL1867014
CHEMBL3454671
CHEMBL2355337
CHEMBL3392548
CHEMBL4451860
CHEMBL2218693
CHEMBL207645
CHEMBL2356765
CHEMBL2135765
CHEMBL4970174
CHEMBL1355827
CHEMBL5313130
CHEMBL2361479
CHEMBL3500157
CHEMBL377613
CHEMBL211171
CHEMBL552874
CHEMBL3187943
CHEMBL203975
CHEMBL378614
CHEMBL1258045
CHEMBL427034
CHEMBL3392332
CHEMBL209180
CHEMBL1884293
CHEMBL383719
CHEMBL2218499
CHEMBL4745076
CHEMBL3440994
CHEMBL1881855
CHEMBL377816
CHEMBL264347
CHEMBL3495106
CHEMBL3499328
CHEMBL2136100
CHEMBL428589
CHEMBL3557076
CHEMBL377735
CHEMBL4948968
CHEMBL3440663
CHEMBL2354854
CHEMBL1207252
CHEMBL2134720
CHEMBL2358180
CHEMBL110661
CHEMBL1875340
CHEMBL305076
CHEMBL1338170
CHEMBL1380328
CHEMBL1967914
CHEMBL3184508
CHEMBL3392529
CHEMBL3216644
CHEMBL1397514
CHEMBL3216189
CHEMBL394382
CHEMBL213961
CHEMBL1513131
CHEMBL3216636
CHEMBL2373624
CHEMBL3215745
CHEMBL322815
CHEMBL2448437
CHEMBL65330
CHEMBL543012
CHEMBL3452593
CHEMBL3438225
CHEMBL537242
CHEMBL3504179
CHEMBL2373698
CHEMBL2017748
CHEMBL376950
CHEMBL380164
CHEMBL210837
CHEMBL149904
CHEMBL255255
CHEMBL5007300
CHEMBL2373752
CHEMBL3949176
CHEMBL3462739
CHEMBL3441263
CHEMBL3219430
CHEMBL4795607
CHEMBL3489770
CHEMBL3219437
CHEMBL1191650
CHEMBL3441476
CHEMBL610517
CHEMBL543488
CHEMBL1188755
CHEMBL1191223
CHEMBL2448433
CHEMBL1088502
CHEMBL1698344
CHEMBL1192064
CHEMBL2219572
CHEMBL2356977
CHEMBL1188433
CHEMBL1097403
CHEMBL1188435
CHEMBL4924119
CHEMBL325596
CHEMBL3185797
CHEMBL2142826
CHEMBL2358754
CHEMBL65325
CHEMBL291543
CHEMBL4971609
CHEMBL4927532
CHEMBL3442589
CHEMBL1888834
CHEMBL1703919
CHEMBL4939222
CHEMBL62723
CHEMBL4900387
CHEMBL2356878
CHEMBL3438231
CHEMBL1952392
CHEMBL4938748
CHEMBL3392582
CHEMBL1097465
CHEMBL4535639
CHEMBL4931827
CHEMBL3965497
CHEMBL3921115
CHEMBL2373726
CHEMBL2357162
CHEMBL4909188
CHEMBL5025854
CHEMBL4910467
CHEMBL1896744
CHEMBL4791793
CHEMBL4905258
CHEMBL4875031
CHEMBL1866739
CHEMBL4981413
CHEMBL1872925
CHEMBL2134747
CHEMBL67954
CHEMBL3491610
CHEMBL1258046
CHEMBL4744468
CHEMBL209197
CHEMBL403090
CHEMBL3469381
CHEMBL3488278
CHEMBL3440464
CHEMBL253065
CHEMBL293689
CHEMBL5026831
CHEMBL4524899
CHEMBL4918053
CHEMBL2297005
CHEMBL3553754
CHEMBL2362124
CHEMBL3925372
CHEMBL2218509
CHEMBL3188096
CHEMBL5017167
CHEMBL3438145
CHEMBL1883190
CHEMBL2448440
CHEMBL1921958
CHEMBL4763851
CHEMBL254171
CHEMBL1726298
CHEMBL3459933
CHEMBL2357612
CHEMBL3392604
CHEMBL3442615
CHEMBL4288193
CHEMBL4290708
CHEMBL3392413
CHEMBL4290405
CHEMBL247074
CHEMBL2373591
CHEMBL4914686
CHEMBL3392389
CHEMBL2133274
CHEMBL403479
CHEMBL210836
CHEMBL209107
CHEMBL424880
CHEMBL4580738
CHEMBL5025268
CHEMBL4897288
CHEMBL1898973
CHEMBL382311
CHEMBL63749
CHEMBL1765347
CHEMBL2138036
CHEMBL5022141
CHEMBL2362805
CHEMBL1711729
CHEMBL246659
CHEMBL404319
CHEMBL253282
CHEMBL4572979
CHEMBL3444809
CHEMBL255463
CHEMBL403746
CHEMBL1966574
CHEMBL245763
CHEMBL250189
CHEMBL1995293
CHEMBL253269
CHEMBL252277
CHEMBL377978
CHEMBL2131980
CHEMBL3499360
CHEMBL3491586
CHEMBL3489774
CHEMBL2359268
CHEMBL4867910
CHEMBL2139727
CHEMBL3470922
CHEMBL4963244
CHEMBL3470300
CHEMBL3556279
CHEMBL211990
CHEMBL404504
CHEMBL4938927
CHEMBL4968989
CHEMBL4935501
CHEMBL1888842
CHEMBL4929210
CHEMBL2296752
CHEMBL1879180
CHEMBL4968510
CHEMBL62439
CHEMBL3431715
CHEMBL1881926
CHEMBL100570
CHEMBL4917237
CHEMBL4964034
CHEMBL1874421
CHEMBL2133066
CHEMBL4892550
CHEMBL4279222
CHEMBL4955588
CHEMBL5017987
CHEMBL2354801
CHEMBL4976156
CHEMBL4889008
CHEMBL1866143
CHEMBL1736643
CHEMBL3219433
CHEMBL1707120
CHEMBL3183738
CHEMBL2361318
CHEMBL3216623
CHEMBL1554992
CHEMBL2362424
CHEMBL4890766
CHEMBL32865
CHEMBL148213
CHEMBL5020951
CHEMBL437119
CHEMBL2359939
CHEMBL1882544
CHEMBL543960
CHEMBL546193
CHEMBL2004577
CHEMBL581328
CHEMBL1795798
CHEMBL67946
CHEMBL1883495
CHEMBL1871027
CHEMBL2448428
CHEMBL2374732
CHEMBL3440981
CHEMBL3500895
CHEMBL318590
CHEMBL304925
CHEMBL253475
CHEMBL4964731
CHEMBL4560565
CHEMBL2373628
CHEMBL1512469
CHEMBL2357962
CHEMBL1864588
CHEMBL1194447
CHEMBL1893410
CHEMBL1938823
CHEMBL1890594
CHEMBL1884208
CHEMBL377774
CHEMBL1188286
CHEMBL1191856
CHEMBL532538
CHEMBL1195266
CHEMBL1191858
CHEMBL253501
CHEMBL2448429
CHEMBL1422192
CHEMBL545359
CHEMBL2448425
CHEMBL326920
CHEMBL1258163
CHEMBL1863611
CHEMBL60496
CHEMBL66853
CHEMBL329043
CHEMBL377476
CHEMBL3438129
CHEMBL3745764
CHEMBL35562
CHEMBL1887679
CHEMBL292524
CHEMBL3219431
CHEMBL1514871
CHEMBL1354242
CHEMBL4077978
CHEMBL61731
CHEMBL3441467
CHEMBL64585
CHEMBL2448426
CHEMBL1862901
CHEMBL437371
CHEMBL3215525
CHEMBL2361022
CHEMBL1649680
CHEMBL4513773
CHEMBL2448438
CHEMBL60725
CHEMBL1613558
CHEMBL4990998
CHEMBL3392570
CHEMBL3392345
CHEMBL327139
CHEMBL3700891
CHEMBL1480216
CHEMBL246454
CHEMBL3489769
CHEMBL596020
CHEMBL1097734
CHEMBL3438143
CHEMBL3440465
CHEMBL4941806
CHEMBL4217831
CHEMBL4290336
CHEMBL1938821
CHEMBL2297014
CHEMBL3217066
CHEMBL3454666
CHEMBL604457
CHEMBL607027
CHEMBL3896860
CHEMBL1903114
CHEMBL2132652
CHEMBL2358457
CHEMBL4110607
CHEMBL393682
CHEMBL4760572
CHEMBL2448431
CHEMBL4978782
CHEMBL4975524
CHEMBL2218515
CHEMBL522708
CHEMBL4108503
CHEMBL378992
CHEMBL436933
CHEMBL4515837
CHEMBL3441508
CHEMBL3438135
CHEMBL3438141
CHEMBL3471698
CHEMBL3459941
CHEMBL463423
CHEMBL3440682
CHEMBL2359812
CHEMBL2356389
CHEMBL2356656
CHEMBL4997644
CHEMBL3441262
CHEMBL3491612
CHEMBL3442969
CHEMBL1874615
CHEMBL552608
CHEMBL271437
CHEMBL4581819
CHEMBL1877235
CHEMBL3471714
CHEMBL3183558
CHEMBL392775
CHEMBL5013259
CHEMBL4593991
CHEMBL4588312
CHEMBL4875691
CHEMBL4894506
CHEMBL3983624
CHEMBL4285183
CHEMBL254301
CHEMBL438889
CHEMBL3470319
CHEMBL3438130
CHEMBL3496117
CHEMBL211061
CHEMBL212319
CHEMBL378747
CHEMBL4107664
CHEMBL2218508
CHEMBL1903420
CHEMBL4928917
CHEMBL2333924
CHEMBL2093433
CHEMBL3953316
CHEMBL1095661
CHEMBL2139279
CHEMBL4930582
CHEMBL4929213
CHEMBL254524
CHEMBL3444810
CHEMBL3438232
CHEMBL3501740
CHEMBL1896712
CHEMBL3442586
CHEMBL4930107
CHEMBL4974379
CHEMBL1893333
CHEMBL4988598
CHEMBL204549
CHEMBL1904005
CHEMBL3438144
CHEMBL2398032
CHEMBL4938788
CHEMBL253295
CHEMBL1865781
CHEMBL2297006
CHEMBL106613
CHEMBL306206
CHEMBL4290528
CHEMBL4280655
CHEMBL3440666
CHEMBL303365
CHEMBL4989061
CHEMBL66962
CHEMBL2362221
CHEMBL2218510
CHEMBL1968128
CHEMBL3444679
CHEMBL1879592
CHEMBL4901134
CHEMBL4934604
CHEMBL4284123
CHEMBL2362502
CHEMBL4973535
CHEMBL4893937
CHEMBL4988297
CHEMBL4962731
CHEMBL3500158
CHEMBL4897053
CHEMBL3440973
CHEMBL4932775
CHEMBL3184971
CHEMBL2140466
CHEMBL4962968
CHEMBL3115949
CHEMBL5218575
CHEMBL4895132
CHEMBL4943225
CHEMBL4932969
CHEMBL3896822
CHEMBL4918129
CHEMBL4955687
CHEMBL4934476
CHEMBL3277424
CHEMBL5087201
CHEMBL5019132
CHEMBL5393849
CHEMBL3470924
CHEMBL3495071
CHEMBL3453755
CHEMBL4288718
CHEMBL1881942
CHEMBL4759130
CHEMBL4291743
CHEMBL208982
CHEMBL3392601
CHEMBL5311228
CHEMBL2356824
CHEMBL3470326
CHEMBL1899350
CHEMBL2361518
CHEMBL4957541
CHEMBL2135144
CHEMBL1897361
CHEMBL64891
CHEMBL4984401
CHEMBL4213800
CHEMBL3440991
CHEMBL3453701
CHEMBL1864107
CHEMBL242412
CHEMBL2360825
CHEMBL3898112
CHEMBL3440463
CHEMBL3911589
CHEMBL4217638
CHEMBL4986681
CHEMBL3827790
CHEMBL5024268
CHEMBL4932060
CHEMBL4956689
CHEMBL3555366
CHEMBL403116
CHEMBL1590205
CHEMBL4991372
CHEMBL255263
CHEMBL208114
CHEMBL2218500
CHEMBL2218506
CHEMBL2358046
CHEMBL2135943
CHEMBL1865546
CHEMBL2297009
CHEMBL3747361
CHEMBL3462719
CHEMBL4982552
CHEMBL4914283
CHEMBL4586684
CHEMBL4575790
CHEMBL4890273
CHEMBL2356170
CHEMBL402032
CHEMBL3552809
CHEMBL2355220
CHEMBL3442948
CHEMBL377141
CHEMBL392428
CHEMBL438957
CHEMBL253477
CHEMBL4963883
CHEMBL430200
CHEMBL4913157
CHEMBL2448439
CHEMBL3441426
CHEMBL4289293
CHEMBL4920967
CHEMBL3442608
CHEMBL2069681
CHEMBL4962764
CHEMBL401769
CHEMBL3490546
CHEMBL396583
CHEMBL3219432
CHEMBL2136759
CHEMBL4938003
CHEMBL4924373
CHEMBL210965
CHEMBL252710
CHEMBL4996187
CHEMBL4294486
CHEMBL5001950
CHEMBL2218320
CHEMBL67628
CHEMBL2297004
CHEMBL4945542
CHEMBL3186895
CHEMBL4925414
CHEMBL5012422
CHEMBL2357174
CHEMBL443087
CHEMBL440955
CHEMBL246038
CHEMBL2297012
CHEMBL4920137
CHEMBL5219859
CHEMBL5019842
CHEMBL4931709
CHEMBL4919200
CHEMBL4930465
CHEMBL2359395
CHEMBL211076
CHEMBL4572295
CHEMBL2356773
CHEMBL3913474
CHEMBL5005308
CHEMBL4929527
CHEMBL3893320
CHEMBL5218517
CHEMBL5013182
CHEMBL2131857
CHEMBL5441657
CHEMBL3557342
CHEMBL528887
CHEMBL253500
CHEMBL4968700
CHEMBL4936784
CHEMBL3668242
CHEMBL4939141
CHEMBL4636035
CHEMBL3917372
CHEMBL4963188
CHEMBL4991492
CHEMBL4977546
CHEMBL3185060
CHEMBL4951790
CHEMBL4936380
CHEMBL3957838
CHEMBL5016933
CHEMBL247278
CHEMBL4290327
CHEMBL3554083
CHEMBL4289790
CHEMBL4286923
CHEMBL4292567
CHEMBL5078825
CHEMBL4956459
CHEMBL2218490
CHEMBL3556280
CHEMBL4533371
CHEMBL2218319
CHEMBL5026879
CHEMBL4988718
CHEMBL4919530
CHEMBL2218503
CHEMBL2218514
CHEMBL5006763
CHEMBL5005989
CHEMBL2218505
CHEMBL204048
CHEMBL2297010
CHEMBL5274178
CHEMBL4115408
CHEMBL4962427
CHEMBL4982124
CHEMBL4758729
CHEMBL4940501
CHEMBL2218493
CHEMBL3975522
CHEMBL4847605
CHEMBL576668
CHEMBL93747
CHEMBL1739540
CHEMBL1200356
CHEMBL4448271
CHEMBL2271131
CHEMBL5408012
CHEMBL1858100
CHEMBL5490519
CHEMBL4455555
CHEMBL4462037
CHEMBL3585580
CHEMBL1200701
CHEMBL575
CHEMBL3669125
CHEMBL3544966
CHEMBL2106988
CHEMBL379262
CHEMBL2414153
CHEMBL4781712
CHEMBL2103991
CHEMBL3989647
CHEMBL4450901
CHEMBL1443
CHEMBL1200855
CHEMBL200022
CHEMBL1619785
CHEMBL3833378
CHEMBL3545280
CHEMBL4783117
CHEMBL5397966
CHEMBL4846732
CHEMBL4851916
CHEMBL287724
CHEMBL2106548
CHEMBL1628385
CHEMBL4060427
CHEMBL270046
CHEMBL3805673
CHEMBL2348836
CHEMBL4873097
CHEMBL3209229
CHEMBL1973525
CHEMBL4091496
CHEMBL470101
CHEMBL488016
CHEMBL461381
CHEMBL452565
CHEMBL2440348
CHEMBL451804
CHEMBL3758804
CHEMBL4782973
CHEMBL4748402
CHEMBL4798176
CHEMBL5269891
CHEMBL1309949
CHEMBL270128
CHEMBL1458441
CHEMBL92017
CHEMBL4218224
CHEMBL1801432
CHEMBL5277740
CHEMBL4528589
CHEMBL574813
CHEMBL1562723
CHEMBL124507
CHEMBL387994
CHEMBL5305494
CHEMBL1910656
CHEMBL1465101
CHEMBL3297815
CHEMBL3901608
CHEMBL1331234
CHEMBL1173041
CHEMBL2070436
CHEMBL611039
CHEMBL5191264
CHEMBL2062740
CHEMBL2216805
CHEMBL2062773
CHEMBL2299387
CHEMBL1332402
CHEMBL1439895
CHEMBL4783304
CHEMBL2418543
CHEMBL4208608
CHEMBL288800
CHEMBL4745980
CHEMBL4743353
CHEMBL1464618
CHEMBL2398616
CHEMBL2002767
CHEMBL4551217
CHEMBL2062726
CHEMBL269976
CHEMBL5185164
CHEMBL1369835
CHEMBL2070431
CHEMBL1492430
CHEMBL4645073
CHEMBL4637261
CHEMBL4452984
CHEMBL1467465
CHEMBL332856
CHEMBL1671956
CHEMBL4783633
CHEMBL4776246
CHEMBL1683488
CHEMBL3310432
CHEMBL3597542
CHEMBL1373132
CHEMBL5485886
CHEMBL2348834
CHEMBL4646360
CHEMBL84424
CHEMBL598175
CHEMBL316813
CHEMBL3338896
CHEMBL2418486
CHEMBL3353715
CHEMBL2418467
CHEMBL2418929
CHEMBL3354987
CHEMBL4289132
CHEMBL578291
CHEMBL4639277
CHEMBL4473355
CHEMBL2057832
CHEMBL581485
CHEMBL3669127
CHEMBL4749476
CHEMBL1378229
CHEMBL3334517
CHEMBL4450571
CHEMBL3634725
CHEMBL564172
CHEMBL4440999
CHEMBL4435478
CHEMBL4559889
CHEMBL4464411
CHEMBL3805079
CHEMBL1910682
CHEMBL1730304
CHEMBL227534
CHEMBL477220
CHEMBL4862312
CHEMBL4873235
CHEMBL575089
CHEMBL3794474
CHEMBL3793318
CHEMBL582968
CHEMBL573343
CHEMBL4167112
CHEMBL2172612
CHEMBL3883547
CHEMBL3942806
CHEMBL3805626
CHEMBL1984022
CHEMBL1377769
CHEMBL2170121
CHEMBL496786
CHEMBL1812349
CHEMBL4450475
CHEMBL3209001
CHEMBL5220328
CHEMBL3133030
CHEMBL1087487
CHEMBL4171699
CHEMBL4453067
CHEMBL1727519
CHEMBL4082924
CHEMBL4639120
CHEMBL4854833
CHEMBL2325661
CHEMBL4534454
CHEMBL1360720
CHEMBL526304
CHEMBL488059
CHEMBL2151761
CHEMBL2151773
CHEMBL4742142
CHEMBL575025
CHEMBL4534162
CHEMBL5180176
CHEMBL5197880
CHEMBL1443754
CHEMBL4175612
CHEMBL5205814
CHEMBL2151766
CHEMBL5196136
CHEMBL4553328
CHEMBL519565
CHEMBL4288328
CHEMBL5492557
CHEMBL2348837
CHEMBL5185661
CHEMBL1958106
CHEMBL4470269
CHEMBL3212462
CHEMBL5419436
CHEMBL201404
CHEMBL4741746
CHEMBL4294667
CHEMBL4759369
CHEMBL4462590
CHEMBL4787655
CHEMBL2281917
CHEMBL4747658
CHEMBL1992412
CHEMBL3197389
CHEMBL4243903
CHEMBL1996240
CHEMBL1704271
CHEMBL4800582
CHEMBL3327253
CHEMBL1305708
