461.95	10.7430232558139	31.9544	44.5781	33.0398	47.738	0.743125581395349	1.0367	0.768367441860466	1.11018604651163	0.0758620689655173	43	30	6	46	33	20	45	5	0.108695652173913	4	16	13	20	3	3	2	1	1	0	3	10	2	30.2325581395349	46.5116279069767	6.97674418604651	6.97674418604651	4.65116279069767	2	18	4	5	22	20	1	0.666666666666667	0.1	1.1	3	0.75	2	2	0	1	0	0	2	0.484848484848485	140.776017919129	169.118943460631	0	124.111326173826	0	0	162	582	606.59139402775	240.723926286795	822.17	630.922258	193	532	534.472549378266	252.933130246027	836.76	567.063516	16	7.91904761904762	6.44444444444444	2.37837301587302	24	48	3.39116499156263	21.5011136307367	1.875	2.04767251107922	0.215659961233583	66.3333333333333	12	0.936258077375601	48	152.002817907074	6.32382831817098	17.6240123197033	0.857142857142857	308	10.2666666666667	1.41777777777778	27.7333333333333	110	1560	117	2.71527039688004	10448	21277	10773	44056	27.8460920559764	659	8305	21.0031697125236	8.47611103531869	4.30503371500376	5.93417328589975	0.592738095238095	0.341292808785069	0.187819112215548	0.107848177020048	2.82501546467504	6.26045151657962	47.7196840145648	71.6736975828953	80.2777777777778	2.67592592592593	20.2990874380601	16.7930423205999	0	0	0	8.17592592592593	11.1422370157957	4.96861448639921	0	39	0.955074678538325	21.4134846045141	14.3294075958929	13.6206064254669	11.1018126524895	9.4269408679726	7.77269745039456	0.713782820150469	0.434224472602815	0.283762633863893	0.173465822695148	0.108355642160605	0.0713091509210511	17.5997143136378	10.2988388511316	8.55438862182763	6.06613496072806	4.47446335610674	3.05603313331131	0.586657143787925	0.312086025791867	0.178216429621409	0.0947833587613759	0.0514306132885832	0.0280370012230396	21.8967945071043	14.9043225530234	14.685937958367	11.9789320245374	10.6549487726622	9.02716961714362	100.202345765435	3.9901874599455	277.880398008024	8.69909968322104	12.8404695536025	6.87530430421348	8.41225063279039	233.32938445219	87.2753312142818	2.02965886544841	3.49287252906752	8.54854615716674	4.70689059560852	4.87712426034963	1519.39955014437	20772.9671619152	1.52192809488736	4.81623275532873	30	1	147.206717868256	3.31066089319858	1.73543986175351	46.6760630700183	0.202984000862578	0.311355848640965	0.580502713711556	2.02965886544841	4.13204418599505	4.73669534878575	5.28672987098117	5.33324149888815	5.33324149888815	87.2753312142818	177.677899997787	203.677899997787	227.32938445219	229.32938445219	229.32938445219	0.374043464003415	0.761489601555923	0.87292005880863	0.97428527909553	0.982856852730354	0.982856852730354	3.39660588925368	1.29422056870705	0.689569405916351	0.139534883720926	0.0930232558139492	0.0930232558139492	0.346477543566051	0.705370022441505	0.808588377587011	0.902483274592126	0.910423148064857	0.910423148064857	94.5740901328931	19.1148030440835	0.637160101469451	3.84410948242872	2.50289546589144	0.083429848863048	4.84074407497929	38.229606088167	1.2743202029389	14.5620961305439	4.34106467540425	4.35836815090711	0.14527893836357	1.91797173680908	0.0366291041202342	0.00122097013734114	32.4464313820705	1.08154771273568	4.53350081376657	2430	5.58620689655172	162	121.10950993451	0.220212488057076	0.00667310569869926	1.4534024211767	9.20170317858052	168.038349934439	5.60127833114796	6.67622522489601	168.038349934439	5.60127833114796	237.597711402295	336.076699868877	11.2025566622959	36.9623284909365	168.038349934439	10.457171496104	15.2876047916653	20.5277233389955	25.6083007301351	30.7502604327094	5.03771821236708	0.167923940412236	2.10670161399801	0.12442109458946	0.00414736981964865	-2.71531794686613	32.5192070517372	1.08397356839124	4.53641984164676	1958.39770114949	162.126678916545	3.93522356994252	6.76849321164855	66	2.2	5.45863180662561	5.07428015441654	0.169142671813885	5.04039813196889	44.3616908899001	1.47872302966334	30.3304014167408	6.84165898553094	5.43372200355424	6.81673588059497	8.27001306227378	9.76175116222088	11.277848492779	5.47722557505167	0.182574185835056	2.2156818820795	5.47722557505167	0.182574185835056	2.2156818820795	32.4633788713057	1.08211262904352	4.53418116096175	0.955293839726193	78.5841407299441	32.9122608069258	0.997341236573509	217.22092132571	2.43246585693977	8.6235972205821	0.28745324068607	2.80706539161578	0.0333333333333333	1.98306693928374	17.2471944411642	0.57490648137214	4.95079000083014	3.63316415987299	2.63108915996608	0	2.30628195487537	0.116410351844415	2.11367293578508	3.61376117007428	0.120458705669143	1.67387834123293	0.0455280786696571	0.0015176026223219	32.4901376820064	1.08300458940021	4.53525465521767	58.68960863686	0.134918640544506	3.91264057579066	8.138607881488	0.246624481257212	53.7148120178208	3.88777613096555	19.0451753185977	0.634839177286588	3.839354924619	4.2599817023225	0.141999390077417	6.09832605199427	38.0903506371953	1.26967835457318	14.4044088804526	4.99632569547022	4.31521522081222	4.69065437984722	6.3744145226596	7.52236135141935	8.95952180754735	4.38298698295667	0.146099566098556	1.92531054253102	0.0027666979913932	0	32.4426722767808	1.08142240922603	4.53334985849729	4911	11.2896551724138	327.4	61.4408341998262	0.105329347418409	0.00319179840661845	0.695173692961499	10.5226382931839	334.004588749859	11.133486291662	7.57125730033038	334.004588749859	11.133486291662	487.242069699007	668.009177499719	22.266972583324	53.9787991898069	11.8405227209134	17.3278644758581	23.2884362818894	29.0351671553608	34.8762206708304	4.81245808385974	0.160415269461991	2.04710087958436	0.219476129307183	0.00731587097690611	-1.97583812294776	32.5082740877976	1.08360913625992	4.5359817383214	229.543474627106	0.527686148568061	15.3028983084738	977.301837051836	2.24146598546776	0.0679232116808412	14.7936755040872	5.22020314088509	20.9286974009449	0.697623246698162	3.96222659626504	15.6909907744133	0.523033025813777	17.7569100571394	41.8573948018897	1.39524649339632	14.4902671518991	15.6909951706946	5.62690169334385	8.25409766648134	11.0133873241348	13.765398421232	16.5185326813051	4.31443479029536	0.143814493009845	1.90477172794016	0.160303400004205	0.00534344666680684	-2.38517179873784	32.5625750488862	1.08541916829621	4.53815622476654	1759.86151960784	3.78464842926418	117.210469187675	189.675595651952	0.305251046529184	0.00925003171300559	2.01465690709262	8.62691376826644	242.632204053847	123.020583819641	4.10068612732135	6.26993335118089	122.549061737361	4.0849687245787	175.588271931755	245.252128254825	8.17507094182751	28.1532324277415	122.549061737361	1.48363964719771	9.84134834764409	14.3280144410934	19.2708861345505	24.026726155052	28.8577316290351	4.92792824172639	0.164264274724213	2.07799312560476	0.177137926700229	0.0059045975566743	-2.25506532840313	32.5226063915676	1.08408687971892	4.53655602922706	1758.50861666667	3.78173896057348	117.118684444444	190.091465462718	0.305431365248739	0.00925549591662847	2.01584701064168	8.62560889360735	242.384632321672	122.920666160836	4.09735553869453	6.26887471566722	122.446899190968	4.08156330636559	175.484041772063	245.04185382665	8.16806179422166	28.078268190331	122.446899190968	1.49440858184933	9.83994048793798	14.3252846397915	19.2676615721839	24.0224936740699	28.852759154197	4.92828018951056	0.164276006317019	2.07808617293532	0.17892176675426	0.00596405889180867	-2.24201046617558	32.5225708311737	1.08408569437246	4.53655460464647	2205.41646666667	4.74283111111112	147.104507777778	140.134924951077	0.244151057510763	0.00739851689426555	1.61139697957104	9.04231654914045	309.919049838605	153.808374919303	5.12694583064342	6.56093995078274	153.808374919303	5.12694583064342	218.72261719034	308.384183171939	10.279472772398	35.4008946732514	153.808374919303	-1.19461919539876	10.2886947374098	15.0164394385465	20.1763055084056	25.1645663761495	30.2199826893606	4.9205634749571	0.16401878249857	2.0760445156511	0.272890467630252	0.00909634892100839	-1.69203490337381	32.5274010516597	1.08424670172199	4.53674809325652	1843.55258333333	3.96462921146954	122.842918888889	170.741424262556	0.290823845494903	0.00881284380287584	1.91943738026636	8.70147436493665	253.773210272814	127.795405136407	4.25984683788024	6.31954571734091	127.795405136407	4.25984683788024	183.014514181446	255.469636939481	8.51565456464937	30.9120909920687	127.795405136407	1.03588545875981	9.92115950647263	14.4557652640994	19.4379704070669	24.2365496049312	29.1091572204293	4.98219030748812	0.166073010249604	2.09226093751401	0.198375558229772	0.00661251860765906	-2.10753551438587	32.5204773887771	1.08401591295924	4.53647073676147	2452.51061666667	5.27421637992832	163.719507777778	127.796382075783	0.221557390787171	0.00671386032688397	1.46227877919533	9.2587042474346	353.357026034052	173.396513017026	5.7798837672342	6.71712107885499	172.988240055275	5.76627466850918	243.963957757637	349.644203011348	11.6548067670449	37.1186710371679	-2.0234001507962	10.5203944188565	15.3744748075404	20.643332206878	25.7538700886177	30.9242186794861	4.85527033028377	0.161842344342792	2.05864024630495	0.315028183869062	0.0105009394623021	-1.50495177147626	32.5358060177388	1.08452686725796	4.53708471027005	1808.72798333334	3.88973759856631	120.531648888889	172.843267760435	0.296847761824514	0.00899538672195497	1.95919522804179	8.66558765199659	249.296625446761	125.40156272338	4.18005209077934	6.29490884579778	125.40156272338	4.18005209077934	179.639031225796	250.702692113427	8.35675640378091	30.8756672759762	125.40156272338	0.918887357721397	9.88218995113633	14.3994425515093	19.3623064879363	24.1419694848039	28.9957279653582	5.0027804304338	0.166759347681127	2.09763432699308	0.208931894642566	0.00696439648808555	-2.03998577230493	32.5204495636653	1.08401498545551	4.53646962199022	76.6251721917576	0.164785316541414	3.86266481278385	8.31157873552223	0.251866022288552	54.8564196544467	4.49990300302565	56.4249561797925	46.8976780898963	1.56325593632988	5.01345402381425	4.20284081349273	0.140094693783091	5.94011761401416	48.5569857668704	1.61856619222901	21.5385343400147	5.92033124099562	3.64728632901557	5.00327869129372	6.04391556917693	7.32405709774721	8.56895806867087	9.87790300847545	3.87249506940708	0.129083168980236	1.76397262041911	0.0912009135150679	0.00304003045050226	32.4532480339919	1.0817749344664	4.53377450704383	67.7849721917576	0.145774133745715	3.56799147945052	8.82593661134021	0.267452624586067	58.2511816348454	4.27650713394236	50.6740491991613	39.6021245995807	1.32007081998602	4.79315545755857	3.93655446663097	0.131218482221032	5.74074470633619	46.1606210016628	1.53868736672209	19.3987201586709	5.60072599532707	3.38541346850635	4.80156775849948	5.69374279818061	6.95594293740969	8.10878788261641	9.36415436265553	4.01203584227769	0.133734528075923	1.81009441265174	0.0851717342909109	0.00283905780969703	32.4454624248105	1.08151541416035	4.5334619047966	71.5894721917576	0.153955854175823	3.69480814611719	8.55314292723014	0.259186149310004	56.4507433197189	4.35320727146588	52.6058963421725	42.4702981710862	1.41567660570287	4.88425593015378	4.02636270580231	0.13421209019341	5.77778524461395	46.1197752136989	1.53732584045663	20.2287102195357	5.69899376949619	3.50659889647951	4.86270875290612	5.8106398255405	7.06092449524682	8.24502380674342	9.51042864599725	3.84456975163865	0.128152325054622	1.75454323401628	0.122904653665011	0.0040968217888337	32.453898210234	1.0817966070078	4.53380060906531	67.3454721917576	0.144828972455393	3.55334147945052	8.90157139368747	0.269744587687499	58.7503711983373	4.28159285062944	50.8258093181445	39.4582546590722	1.31527515530241	4.78841361410956	3.9198107036966	0.130660356789887	5.74551070611887	47.2015207464708	1.57338402488236	19.4190677448893	5.60732836245457	3.37041853546957	4.81116479355886	5.69823166936385	6.9693410353644	8.12033866481733	9.3801436366889	4.11791361439202	0.137263787146401	1.84403169523867	0.0531027592185207	0.00177009197395069	32.4445666550751	1.08148555516917	4.53342593367512	71.2939721917576	0.153320370304855	3.68495814611719	8.56814578716201	0.259640781429152	56.5497621952692	4.34770486581318	52.3666586786484	42.2029293393242	1.40676431131081	4.87602779021329	4.05786222904058	0.135262074301353	5.79869806961633	46.1314076903255	1.53771358967752	20.1102669451617	5.69797612536115	3.49769473528458	4.85839003416291	5.80773247293359	7.06044983293609	8.24783539564687	9.51668167407643	3.82113564061747	0.127371188020582	1.74657736294181	0.132985572421842	0.0044328524140614	32.4565217090574	1.08188405696858	4.53390592692315	119.532872191758	0.257059940197329	5.29292147945052	6.62592030478019	0.200785463781218	43.7310740115492	5.48277728587095	86.003437565089	83.1407687825445	2.77135895941815	5.75944210801383	8.20069226958814	0.273356408986271	9.14475923347581	62.6521819646858	2.08840606548953	30.3429857585204	9.02161936835524	4.3978766075727	6.00882195730792	7.75884717888695	9.62525149588402	11.560205832306	13.539056462303	3.8715348248742	0.12905116082914	1.76364951042878	0.0900208184879719	0.00300069394959906	-3.13697112805197	32.4543785061265	1.08181261687088	4.53381989072241	3.80653888257571	4.30576039320855	4.29866924514263	4.26478331439183	4.37160486557992	4.24886479147184	4.24589389691164	4.3288758173425	3.55123614255472	3.93419066461466	4.01508169800271	3.96763494731875	3.95486774999348	3.97468900724518	3.98015228295182	3.89820748591612	3.90726673508587	4.39739917845301	4.62118226371011	4.67348073594664	4.55899458939605	4.55294363119586	4.58817271620009	4.55615395228687	3.57248125085314	3.97574143450713	4.07293727816262	4.03548453799342	3.99748511781022	4.03929766362281	4.06812979465391	3.9977635534733	3.97714332179005	4.49874141361385	4.74897866468934	4.82984949749868	4.68714598422216	4.69282663961271	4.72013425689423	4.69027446632437	5.19338313862779	5.78246489004386	5.95538841533213	6.01539829009793	6.12649211967188	5.88116179240378	5.92755128725383	5.96876143275415	2.78947994578151	10.1123196084478	16.3661799276582	23.541442166344	17.4034690561871	18.4079072991239	18.8836264361114	22.8897699920336	3.12271104311519	5.38453742153055	7.53191409843158	8.2455809065549	7.86746863119525	8.64163894197945	7.39785177725257	8.43043972723634	0.188566160000001	0.440225300000001	0.668718650000002	0.788567220000002	0.720799390000001	0.492459740000002	0.651735840000002	0.664466030000002	3.41935996741482	6.23646209036236	8.56156294343428	9.8791487609789	8.60710991475933	8.77599571180638	8.85071779969172	9.65757759976744	0.652376701546781	1.13045159592753	1.34895661131422	1.54214466197404	1.26599750620876	1.34223817355868	1.33973418515955	1.31618379100054	24.5968126432504	51.3081089470091	84.6193831142617	108.253205588139	114.255757763229	63.4298761497566	83.0587233185397	83.3682342703407	0.00128183559135033	0.132629488168512	-0.101506491432428	-0.131044515055892	0.185624563883546	0.019934501790881	-0.223840845876774	0.0344044585794637	0.0139114693845997	0.000977264491829148	-0.0931050241256165	-0.0872327873100061	0.101660032882323	0.0273538475973067	-0.0929739952678319	-0.0716780741227734	-0.0822018455534286	0.0855491718370054	-0.114870564935925	-0.136469621846088	0.280293339423169	0.0397737700008273	-0.257659861536603	0.0344168503117865	0.015390105350164	0.054577267143867	-0.0286719162104635	-0.0847352638735438	0.00481339579193668	-0.0840919962558915	0.0134513695206238	-0.0304627089698588	-0.116471906989043	-0.0696904918170469	-0.0717700430396097	0.0360156537041464	0.062414746306196	-0.123740109217701	0.0459118431045731	-0.0664830612820726	-0.0673644529975814	0.096836056420482	-0.130838634542748	-0.123283593157403	0.240866429209342	0.0476597551465311	-0.172470631537898	-0.0607792287113297	0.548097208210687	0.562337196580044	0.947312991698892	1.0783137661461	0.694121580742576	0.84979597858232	1.21159992933843	1.04624771754949	0.723164427011023	0.801408614066021	1.00295208804138	1.06762004953311	0.846187167427556	0.959865313743228	1.03892398711971	1.08003956264978	0.685096103243109	0.591226690759171	0.998621510485368	1.09276346742262	0.594486196000661	0.692727078741958	1.17508755966041	0.926086024325548	0.716718604636958	0.755914545096487	0.911957172554937	1.07294110657829	0.956872503736239	1.0434192909642	0.960733582247045	1.10280973845329	1.00289560351613	1.02022753328783	1.04017066811281	1.0575978523721	0.887653572037044	1.10130052106963	0.989884372266389	1.10706971383984	0.610156834590547	0.4995283142578	0.997164932709187	1.06529888979444	0.638772240665646	0.662445084890161	1.05684484724874	1.03121500762139	7	3.77777777777778	3.09027777777778	1.72055555555556	1.37277777777778	0.686757369614513	0.668509070294785	0.527620307382212	0.417530864197531	0.152231404958678	0.212121212121212	0.0787037037037037	0.064380787037037	0.0391035353535354	0.028599537037037	0.0146118589279684	0.0151933879612451	0.012868787984932	0.0119294532627866	0.00691960931630353	0.484431872705761	4.23310703766517	4.11701284645058	3.85824899978162	3.67653283851324	3.4500004006722	3.38039656254392	3.0039509633388	2.94036009571099	4.04266131397488	3.81865996369523	3.70597820995811	3.36171665572935	3.19117624032825	2.95203762494885	2.82806786865166	2.75050243006932	4.14142153003032	3.88659912109541	3.80728772609694	3.50578372834528	3.36285975333733	3.07980711524604	2.90620551053995	2.89930791058125	4.03124493288355	3.82090274018061	3.76512900891819	3.35703366498941	3.18573075530096	3.01940836728369	2.87142107420093	2.76453457956308	4.17865484800016	3.91371560586875	3.81850943637132	3.53267118076079	3.37241874784393	3.13109841026403	2.95772359264417	2.93273989207752	8.20100121458496	7.47460974473051	7.42713559707714	6.35097673294874	5.07579111421137	4.76072943100923	4.69875823979928	4.6215105091485	2.03781009379818	1.94675778581445	1.71769635520496	1.63116560434326	1.42339579608613	1.16933439534971	1.12035366329768	0.96184853381699	2.05116240573364	1.95177642471584	1.7945174739083	1.70957929978702	1.43692319139537	1.22562748987739	1.14984998109169	1.07964380012665	1.94832900439185	1.86544911490321	1.64314763828	1.51211567931659	1.26896332612703	1.03588420396156	0.99462293490768	0.863561233237718	2.05361473504828	1.94473500706151	1.82599765215091	1.72720584184563	1.44511853076132	1.25458565294741	1.11965389992217	1.06839136202302	1.92156493558287	1.84307019720375	1.61931192343435	1.48580136378354	1.23810900381229	1.06802939443339	0.95227576281168	0.815044176313101	1.21416288071791	1.06239294177143	0.873463405694862	0.810817319632267	0.619673068674113	0.227384560287247	0.165829070478181	0.104289734621369	0	0	0	0	0	0	0	13	7	5	3	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	6	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	7	1	2	0	1	0	0	1	0	0	2	1	1	0	12	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	6	0	3	2	0	6	0	0	4	0	0	0	0	0	0	2	1	1	2	0	6	7	7	5	4	7	4	6	0	0	0	0	0	0	1	1	1	0	0	0	3	11	5	8	4	4	5	10	9	6	3	12	50	24	19	18	0	12	27	33	33	0	2	18	18	0	0	9	0	0	1	1	0	0	0	0	1	1	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	17	8	3	3	1	1	0	0	0	0	24	9	3	2	2	2	0	1	1	2	1	0	1	22	10	3	5	3	2	0	0	2	0	0	0	0	1	0	0	20	8	6	3	1	1	0	0	0	2	1	1	0	1	0	0	0	23	5	2	4	2	1	0	2	2	0	0	1	0	2	4	0	0	0	0	0	0	24	7	5	3	3	2	0	0	0	2	1	0	0	0	0	0	0	0	0	21	6	5	7	3	2	0	0	0	0	0	0	0	0	0	0	0	0	17	4	4	5	2	3	0	0	4	0	0	0	0	0	0	0	0	1	1	0	11	2	8	5	1	3	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	7	1	7	2	1	2	0	0	0	0	0	0	0	0	0	1	1	0	0
